source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Synostosis involving the 1st metatarsal	HP:0010073	rdfs:label	ru	Синостоз с вовлечением первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped 1st metatarsal	HP:0010074	rdfs:label	ru	Треугольная форма первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the 1st metatarsal	HP:0010075	rdfs:label	ru	Удвоение первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the distal phalanx of the hallux	HP:0010076	rdfs:label	ru	Аплазия/гипоплазия дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad distal phalanx of the hallux	HP:0010077	rdfs:label	ru	Широкая дистальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped distal phalanx of the hallux	HP:0010078	rdfs:label	ru	Пулевидная дистальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved distal phalanx of the hallux	HP:0010079	rdfs:label	ru	Искривленная дистальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the distal phalanx of the hallux	HP:0010080	rdfs:label	ru	Остеолитические дефекты дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of the distal phalanx of the hallux	HP:0010081	rdfs:label	ru	Очаговый склероз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped distal phalanx of the hallux	HP:0010083	rdfs:label	ru	Треугольная форма дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the distal phalanx of the hallux	HP:0010084	rdfs:label	ru	Удвоение дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the proximal phalanx of the hallux	HP:0010085	rdfs:label	ru	Аплазия/гипоплазия проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad proximal phalanx of the hallux	HP:0010086	rdfs:label	ru	Широкая проксимальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped proximal phalanx of the hallux	HP:0010087	rdfs:label	ru	Пулевидная проксимальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved proximal phalanx of the hallux	HP:0010088	rdfs:label	ru	Искривленная проксимальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the proximal phalanx of the hallux	HP:0010089	rdfs:label	ru	Остеолитические дефекты проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of the proximal phalanx of the hallux	HP:0010090	rdfs:label	ru	Очаговый склероз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hallux symphalangism	HP:0010091	rdfs:label	ru	Симфалангизм большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped proximal phalanx of the hallux	HP:0010092	rdfs:label	ru	Треугольная форма проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the proximal phalanx of the hallux	HP:0010093	rdfs:label	ru	Удвоение проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the proximal phalanx of the hallux	HP:0010094	rdfs:label	ru	Полное удвоение проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the proximal phalanx of the hallux	HP:0010095	rdfs:label	ru	Частичное удвоение проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the distal phalanx of the hallux	HP:0010096	rdfs:label	ru	Полное удвоение дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the distal phalanx of the hallux	HP:0010097	rdfs:label	ru	Частичное удвоение дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the 1st metatarsal	HP:0010098	rdfs:label	ru	Полное удвоение первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the 1st metatarsal	HP:0010099	rdfs:label	ru	Частичное удвоение первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of hallux phalanx	HP:0010100	rdfs:label	ru	Полное удвоение фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the phalanges of the hallux	HP:0010101	rdfs:label	ru	Частичное удвоение фаланг большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the distal phalanx of the hallux	HP:0010102	rdfs:label	ru	Аплазия дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short distal phalanx of hallux	HP:0010103	rdfs:label	ru	Короткая дистальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent first metatarsal	HP:0010104	rdfs:label	ru	Отсутствие первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short first metatarsal	HP:0010105	rdfs:label	ru	Короткая первая плюсневая кость	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the proximal phalanx of the hallux	HP:0010106	rdfs:label	ru	Аплазия проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short proximal phalanx of hallux	HP:0010107	rdfs:label	ru	Короткая проксимальная фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short hallux	HP:0010109	rdfs:label	ru	Короткий большой палец стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the phalanges of the hallux	HP:0010110	rdfs:label	ru	Аплазия фаланг большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short phalanx of hallux	HP:0010111	rdfs:label	ru	Короткая фаланга большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mesoaxial foot polydactyly	HP:0010112	rdfs:label	ru	Мезоаксиальная полидактилия стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent hallux epiphysis	HP:0010113	rdfs:label	ru	Отсутствие эпифиза большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphyses of the hallux	HP:0010114	rdfs:label	ru	Скобовидные эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphyses of the hallux	HP:0010115	rdfs:label	ru	Конусовидные эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphyses of the hallux	HP:0010116	rdfs:label	ru	Увеличенные эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphyses of the hallux	HP:0010117	rdfs:label	ru	Фрагментация эпифизов большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphyses of the hallux	HP:0010118	rdfs:label	ru	Эпифизы неправильной формы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphyses of the hallux	HP:0010119	rdfs:label	ru	Слоновидные эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphyses of the hallux	HP:0010120	rdfs:label	ru	Псевдоэпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphyses of the hallux	HP:0010121	rdfs:label	ru	Маленькие эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stippling of the epiphyses of the hallux	HP:0010122	rdfs:label	ru	Крапчатость эпифизов большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphyses of the hallux	HP:0010123	rdfs:label	ru	Треугольные эпифизы большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the distal phalanx of the hallux	HP:0010124	rdfs:label	ru	Аномалия эпифиза дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the 1st metatarsal	HP:0010125	rdfs:label	ru	Аномалия эпифиза первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the proximal phalanx of the hallux	HP:0010126	rdfs:label	ru	Аномалия эпифиза проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent epiphysis of the proximal phalanx of the hallux	HP:0010127	rdfs:label	ru	Отсутствие эпифиза проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphysis of the proximal phalanx of the hallux	HP:0010128	rdfs:label	ru	Скобовидный эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphysis of the proximal phalanx of the hallux	HP:0010129	rdfs:label	ru	Конусовидный эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphysis of the proximal phalanx of the hallux	HP:0010130	rdfs:label	ru	Увеличенный эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphysis of the proximal phalanx of the hallux	HP:0010131	rdfs:label	ru	Фрагментация эпифиза проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphysis of the proximal phalanx of the hallux	HP:0010132	rdfs:label	ru	Эпифиз неправильной формы проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphysis of the proximal phalanx of the hallux	HP:0010133	rdfs:label	ru	Слоновидный эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphysis of the proximal phalanx of the hallux	HP:0010134	rdfs:label	ru	Псевдоэпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphysis of the proximal phalanx of the hallux	HP:0010135	rdfs:label	ru	Маленький эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stippling of the epiphysis of the proximal phalanx of the hallux	HP:0010136	rdfs:label	ru	Крапчатость эпифиза проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphysis of the proximal phalanx of the hallux	HP:0010137	rdfs:label	ru	Треугольный эпифиз проксимальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent epiphysis of the distal phalanx of the hallux	HP:0010138	rdfs:label	ru	Отсутствие эпифиза дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphysis of the distal phalanx of the hallux	HP:0010139	rdfs:label	ru	Скобовидный эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphysis of the distal phalanx of the hallux	HP:0010140	rdfs:label	ru	Конусовидный эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphysis of the distal phalanx of the hallux	HP:0010141	rdfs:label	ru	Увеличенный эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphysis of the distal phalanx of the hallux	HP:0010142	rdfs:label	ru	Фрагментация эпифиза дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphysis of the distal phalanx of the hallux	HP:0010143	rdfs:label	ru	Эпифиз неправильной формы дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphysis of the distal phalanx of the hallux	HP:0010144	rdfs:label	ru	Слоновидный эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphysis of the distal phalanx of the hallux	HP:0010145	rdfs:label	ru	Псевдоэпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphysis of the distal phalanx of the hallux	HP:0010146	rdfs:label	ru	Маленький эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stippling of the epiphysis of the distal phalanx of the hallux	HP:0010147	rdfs:label	ru	Крапчатость эпифиза дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphysis of the distal phalanx of the hallux	HP:0010148	rdfs:label	ru	Треугольный эпифиз дистальной фаланги большого пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent epiphysis of the 1st metatarsal	HP:0010149	rdfs:label	ru	Отсутствие эпифиза первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphysis of the 1st metatarsal	HP:0010150	rdfs:label	ru	Скобовидный эпифиз первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphysis of the 1st metatarsal	HP:0010151	rdfs:label	ru	Конусовидный эпифиз первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphysis of the 1st metatarsal	HP:0010152	rdfs:label	ru	Увеличенный эпифиз первой плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphysis of the 1st metatarsal	HP:0010153	rdfs:label	ru	Фрагментация эпифиза 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphysis of the 1st metatarsal	HP:0010154	rdfs:label	ru	Неправильная форма эпифиза 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphysis of the 1st metatarsal	HP:0010155	rdfs:label	ru	Костная плотность эпифиза 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphysis of the 1st metatarsal	HP:0010156	rdfs:label	ru	Псевдоэпифиз 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphysis of the 1st metatarsal	HP:0010157	rdfs:label	ru	Малый эпифиз 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stippling of the epiphysis of the 1st metatarsal	HP:0010158	rdfs:label	ru	Крапчатость эпифиза 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphysis of the 1st metatarsal	HP:0010159	rdfs:label	ru	Треугольный эпифиз 1-й плюсневой кости	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal toe epiphysis morphology	HP:0010160	rdfs:label	ru	Аномальная морфология эпифиза пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal toe phalanx morphology	HP:0010161	rdfs:label	ru	Аномальная морфология фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent epiphyses of the toes	HP:0010162	rdfs:label	ru	Отсутствие эпифизов пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphyses of the toes	HP:0010163	rdfs:label	ru	Скобовидные эпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphyses of the toes	HP:0010164	rdfs:label	ru	Конусовидные эпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphyses of the toes	HP:0010165	rdfs:label	ru	Увеличенные эпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphyses of the toes	HP:0010166	rdfs:label	ru	Фрагментация эпифизов пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphyses of the toes	HP:0010167	rdfs:label	ru	Неправильная форма эпифизов пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphyses of the toes	HP:0010168	rdfs:label	ru	Костная плотность эпифизов пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphyses of the toes	HP:0010169	rdfs:label	ru	Псевдоэпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphyses of the toes	HP:0010170	rdfs:label	ru	Малые эпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Epiphyseal stippling of toe phalanges	HP:0010171	rdfs:label	ru	Крапчатость эпифизов фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphyses of the toes	HP:0010172	rdfs:label	ru	Треугольные эпифизы пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the phalanges of the toes	HP:0010173	rdfs:label	ru	Аплазия/гипоплазия фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad phalanx of the toes	HP:0010174	rdfs:label	ru	Широкая фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped toe phalanx	HP:0010175	rdfs:label	ru	Пулевидная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved toe phalanx	HP:0010176	rdfs:label	ru	Искривленная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the phalanges of the toes	HP:0010177	rdfs:label	ru	Остеолитические дефекты фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of toe phalanx	HP:0010178	rdfs:label	ru	Очаговый склероз фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Toe symphalangism	HP:0010179	rdfs:label	ru	Симфалангизм пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped phalanges of the toes	HP:0010180	rdfs:label	ru	Треугольная форма фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of phalanx of toe	HP:0010181	rdfs:label	ru	Удвоение фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal distal toe phalanx morphology	HP:0010182	rdfs:label	ru	Аномальная морфология дистальной фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the middle phalanges of the toes	HP:0010183	rdfs:label	ru	Аномалия средних фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of toe proximal phalanx	HP:0010184	rdfs:label	ru	Аномалия проксимальной фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the distal phalanges of the toes	HP:0010185	rdfs:label	ru	Аплазия/гипоплазия дистальных фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad distal phalanx of the toes	HP:0010186	rdfs:label	ru	Широкая дистальная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped distal toe phalanx	HP:0010187	rdfs:label	ru	Пулевидная дистальная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved distal toe phalanx	HP:0010188	rdfs:label	ru	Искривленная дистальная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the distal phalanges of the toes	HP:0010189	rdfs:label	ru	Остеолитические дефекты дистальных фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of distal toe phalanx	HP:0010190	rdfs:label	ru	Очаговый склероз дистальной фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped distal phalanges of the toes	HP:0010192	rdfs:label	ru	Треугольная форма дистальных фаланг пальцев стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of distal phalanx of toe	HP:0010193	rdfs:label	ru	Удвоение дистальной фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the middle phalanges of the toes	HP:0010194	rdfs:label	ru	Аплазия/гипоплазия средних фаланг пальцев стоп	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad middle phalanges of the toes	HP:0010195	rdfs:label	ru	Широкие средние фаланги пальцев стоп	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped middle phalanx of toe	HP:0010196	rdfs:label	ru	Пулевидная средняя фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved middle phalanx of toe	HP:0010197	rdfs:label	ru	Искривлённая средняя фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the middle phalanges of the toes	HP:0010198	rdfs:label	ru	Остеолитические дефекты средних фаланг пальцев стоп	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of middle phalanx of toe	HP:0010199	rdfs:label	ru	Очаговый склероз средней фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Proximal toe symphalangism	HP:0010200	rdfs:label	ru	Проксимальный симфалангизм пальцев стоп	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped middle phalanges of the toes	HP:0010201	rdfs:label	ru	Треугольные средние фаланги пальцев стоп	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of middle phalanx of toe	HP:0010202	rdfs:label	ru	Удвоение средней фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/hypoplasia of proximal toe phalanx	HP:0010203	rdfs:label	ru	Аплазия/гипоплазия проксимальной фаланги пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad proximal phalanx of toe	HP:0010204	rdfs:label	ru	Широкая проксимальная фаланга пальца стопы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
